day,id,is_bot,star_score,gems,potions,legendary_souls,reincarnation_medals,bandit_shield, cards, comments

09/04/2020, 1,     ,3,  , , , ,
09/04/2020, 2, True,3,25,0,2,0,False
09/04/2020, 3, True,3,23,0,2,0,True
09/04/2020, 4,False,0, 0,0,0,0,False
09/04/2020, 5, True,3,19,0,2,0,False
09/04/2020, 6,False,3,17,0,3,0,False
09/04/2020, 7, True,3,23,0,2,3,False
09/04/2020, 8, True,3,  ,0, , ,True
09/04/2020, 9, True,3,17,1,2,0,False
09/04/2020,10,False,3, 0,1,2,0,False
09/04/2020,11, True,3, 0,0,2,0,True
09/04/2020,12, True,3, 0,0,2,3,True
09/04/2020,13, True,3,21,0,0,0,False
09/04/2020,14, True,3, 0,0,3,0,False
09/04/2020,15, True,3,14,1,0,0,False

10/04/2020,1,True,3,19,1,3,0,True
10/04/2020,2,True,3,0,1,0,0,False
10/04/2020,3,True,3,0,1,3,3,True
10/04/2020,4,True,3,0,0,2,3,True
10/04/2020,5,True,3,0,1,0,3,False
10/04/2020,6,False,1,21,0,3,3,False
10/04/2020,7,True,2,14,0,3,2,True
10/04/2020,8,True,3,0,0,2,3,False
10/04/2020,9,True,3,0,0,2,0,False
10/04/2020,10,True,3,17,1,0,3,True
10/04/2020,11,True,3,0,0,0,3,False
10/04/2020,12,True,3,24,0,2,0,False
10/04/2020,13,True,3,19,0,3,3,True
10/04/2020,14,True,3,17,0,0,0,False
10/04/2020,15,True,3,0,0,0,0,False
10/04/2020,16,False,0,0,0,0,0,False
10/04/2020,17,True,3,0,0,3,0,True
10/04/2020,18,True,3,0,0,0,0,False
10/04/2020,19,True,3,0,0,0,0,True
10/04/2020,20,True,3,0,0,0,0,False
10/04/2020,21,True,3,19,0,0,0,True
10/04/2020,22,True,3,0,0,0,0,True
10/04/2020,23,True,3,0,0,0,0,False
10/04/2020,24,True,3,0,0,0,0,True
10/04/2020,25,True,3,0,0,0,0,False
10/04/2020,26,True,3,0,0,0,0,False
10/04/2020,27,True,3,0,0,0,0,True
10/04/2020,28,True,3,0,0,0,0,False
10/04/2020,29,True,3,0,0,0,0,True
10/04/2020,30,True,3,0,0,0,0,False

11/04/2020, 1,False,3,19,0,2,2,True, CARD_EVENT
11/04/2020, 2,False,3, 0,1,3,0,False

12/04/2020, 1, True,3,  , , , ,False, CARD_EVENT
12/04/2020, 2, True,3,18,0,3,0,True
12/04/2020, 3, True,3,22,1,2,2,True
12/04/2020, 4, True,3,16,0,0,0,True, epic
12/04/2020, 5, True,3,25,0,2,2,False
12/04/2020, 6, True,3, 0,0,3,3,True
12/04/2020, 7, True,3, 0,1,2,0,False
12/04/2020, 8, True,3, 0,0,3,0,False
12/04/2020, 9, True,3,21,0,0,3,True
12/04/2020,10,False,0, 0,0,0,0,False
12/04/2020,11, True,3, 0,1,3,0,False
12/04/2020,12, True,3,22,0,0,3,False
12/04/2020,13, True,3,21,1,0,3,True
12/04/2020,14,False,0, 0,0,0,0,False
12/04/2020,15, True,3, 0,0,3,0,False
12/04/2020,16, True,3,16,0,0,3,False
12/04/2020,17,False,0, 0,0,0,0,False
12/04/2020,18, True,3, 0,0,0,3,False
12/04/2020,19, True,3, 0,1,0,3,True, epic
12/04/2020,20,     ,3, 0,0,0,0,False
12/04/2020,21, True,3, 0,0,0,0,True
12/04/2020,22, True,3, 0,0,2,0,True
12/04/2020,23, True,3, 0,0,0,0,False
12/04/2020,24, True,3, 0,0,0,0,True
12/04/2020,25, True,3, 0,0,0,0,False
12/04/2020,26, True,3, 0,0,0,0,True, epic
12/04/2020,27, True,3, 0,0,3,0,False
12/04/2020,28, True,3, 0,0,0,0,
12/04/2020,29,False,0, 0,0,0,0,False

13/04/2020, 1,False,3,  , , , ,True, CARD_EVENT
13/04/2020, 2, True,3,15,1,3,0,False
13/04/2020, 3, True,3,15,1,0,0,True
13/04/2020, 4, True,3, 0,1,0,0,True
13/04/2020, 5, True,3, 0,0,0,2,True
13/04/2020, 6, True,3, 0,1,3,3,False
13/04/2020, 7, True,3, 0,0,2,0,True
13/04/2020, 8, True,3, 0,0,0,2,False

14/04/2020,01,False,3, 0,0,3,2,True
14/04/2020,02,False,3, 0,0,0,0,True
14/04/2020,03,False,3,24,0,3,3,False
14/04/2020,04,False,0, 0,0,0,0,False
14/04/2020,05, True,3,22,1,0,3,True
14/04/2020,06, True,3, 0,0,3,3,False
14/04/2020,07, True,3, 0,1,0,0,True
14/04/2020,08,False,3, 0,0,0,0,True
14/04/2020,09, True,3,19,0,2,0,False
14/04/2020,10, True,3,15,0,0,0,False
14/04/2020,11, True,3,24,1,2,0,True
14/04/2020,12, True,3, 0,1,3,2,False
14/04/2020,13, True,3, 0,0,2,0,False
14/04/2020,14, True,3, 0,0,3,0,True
14/04/2020,15, True,3, 0,1,2,3,False
14/04/2020,16, True,3,25,0,3,0,False
14/04/2020,17, True,3, 0,0,0,0,True
14/04/2020,18, True,3, 0,0,0,3,False
14/04/2020,19, True,3,21,0,0,0,False
14/04/2020,20, True,3, 0,0,0,0,False
14/04/2020,21, True,3, 0,0,0,0,True
14/04/2020,22, True,3, 0,0,0,3,False
14/04/2020,23, True,3, 0,0,0,0,False
14/04/2020,24, True,3, 0,0,0,3,True
14/04/2020,25, True,3, 0,0,0,0,True
14/04/2020,26, True,3, 0,0,0,0,False
14/04/2020,27, True,3, 0,0,0,0,True
14/04/2020,28, True,3, 0,0,0,0,False
14/04/2020,29, True,3, 0,0,0,0,True
14/04/2020,30, True,3, 0,0,0,0,False
14/04/2020,31, True,3, 0,0,0,0,False

15/04/2020,01,False,3, 0,0,2,0,True
15/04/2020,02,False,3, 0,1,0,3,True
15/04/2020,03, True,3, 0,0,0,2,False
15/04/2020,04, True,3,18,0,0,3,False
15/04/2020,05, True,3, 0,1,2,3,True
15/04/2020,06, True,3, 0,0,0,0,True
15/04/2020,07, True,3,15,0,0,0,True
15/04/2020,08, True,3, 0,1,0,3,False
15/04/2020,09, True,3, 0,0,0,3,False
15/04/2020,10, True,3, 0,0,0,3,False
15/04/2020,11, True,3,23,1,3,2,True
15/04/2020,12, True,3,21,1,3,2,False
15/04/2020,13, True,3,24,0,3,0,True
15/04/2020,14, True,3, 0,0,2,2,False
15/04/2020,15, True,3,19,0,0,0,False
15/04/2020,16, True,3,15,0,3,0,True
15/04/2020,17, True,3,22,0,0,0,False
15/04/2020,18, True,3, 0,0,2,0,True
15/04/2020,19, True,3, 0,0,0,0,False
15/04/2020,20, True,3, 0,0,0,0,False
15/04/2020,21, True,3, 0,0,0,0,False
15/04/2020,22, True,3, 0,0,2,0,True
15/04/2020,23, True,3, 0,0,3,0,False
15/04/2020,24, True,3, 0,0,0,0,True
15/04/2020,25, True,3, 0,0,0,0,False
15/04/2020,26, True,3, 0,0,0,0,False
15/04/2020,27, True,3, 0,0,0,0,True
15/04/2020,28, True,3, 0,0,0,0,False
15/04/2020,29, True,3, 0,0,0,0,True

16/04/2020, 1,False,3, 0,1,2,2,False
16/04/2020, 2,False,2, 0,0,0,2,True
16/04/2020, 3,False,0, 0,0,0,0,False
16/04/2020, 4,False,0, 0,0,0,0,False
16/04/2020, 5,False,3,18,1,0,0,True
16/04/2020, 6, True,3,25,1,3,2,False
16/04/2020, 7,False,3, 0,0,3,0,True
16/04/2020, 8, True,3, 0,0,2,0,False
16/04/2020, 9, True,3, 0,0,0,2,False
16/04/2020,10, True,3,19,0,0,0,True
16/04/2020,11, True,3, 0,0,0,0,False
16/04/2020,12, True,3,17,0,0,3,True
16/04/2020,13, True,3,23,0,0,0,False
16/04/2020,14, True,3,16,1,0,2,False
16/04/2020,15, True,3, 0,0,2,0,True
16/04/2020,16,False,3, 0,1,2,0,False
16/04/2020,17, True,3, 0,0,0,0,True
16/04/2020,18, True,3, 0,0,0,0,False
16/04/2020,19,False,3, 0,0,0,2,False
16/04/2020,20, True,3,21,0,2,0,True
16/04/2020,21, True,3, 0,0,0,2,False
16/04/2020,22, True,3, 0,0,2,3,False
16/04/2020,23, True,3, 0,0,0,2,True
16/04/2020,24, True,3, 0,0,2,3,False
16/04/2020,25, True,3,15,0,2,0,True
16/04/2020,26, True,3, 0,0,3,0,False

17/04/2020, 1, True,3, 0,1,0,0,True
17/04/2020, 2,False,1,16,1,3,3,True
17/04/2020, 3, True,3, 0,1,0,0,False
17/04/2020, 4, True,3,14,1,3,2,True
17/04/2020, 5, True,3, 0,0,0,0,False
17/04/2020, 6, True,3,22,1,0,0,False
17/04/2020, 7, True,3, 0,0,2,2,True
17/04/2020, 8, True,2,22,0,0,0,False
17/04/2020, 9, True,2, 0,0,0,0,True
17/04/2020,10, True,2,23,0,2,0,False
17/04/2020,11, True,3,22,0,2,0,True
17/04/2020,12,False,3,21,0,2,0,False
17/04/2020,13, True,0, 0,0,0,0,False

18/04/2020, 1,False,2,15,1,0,0,False
18/04/2020, 2, True,3, 0,0,0,0,True
18/04/2020, 3, True,3,25,0,3,0,False
18/04/2020, 4,False,1,23,1,3,0,False
18/04/2020, 5,False,0, 0,0,0,0,False
18/04/2020, 6,False,0, 0,0,0,0,False
18/04/2020, 7, True,1,16,1,0,2,False
18/04/2020, 8,False,3,25,0,3,2,True
18/04/2020, 9, True,3,19,0,3,2,True
18/04/2020,10, True,3, 0,1,0,3,False

19/04/2020, 1,False,2,19,0,2,0,False

20/04/2020, 1,False,3, 0,1,0,2,True
20/04/2020, 2, True,3, 0,0,2,0,False
20/04/2020, 3, True,3,15,1,0,0,True
20/04/2020, 4, True,3,17,1,3,3,False
20/04/2020, 5,False,3, 0,1,2,0,True
20/04/2020, 6, True,3,15,1,2,3,False
20/04/2020, 7, True,3, 0,0,0,0,False
20/04/2020, 8, True,3, 0,0,0,2,True
20/04/2020, 9, True,3,18,0,2,0,True
20/04/2020,10, True,3,19,0,3,3,True
20/04/2020,11, True,3, 0,0,0,2,False
20/04/2020,12, True,3, 0,0,3,0,True
20/04/2020,13, True,3,17,0,2,0,False
20/04/2020,14, True,3,21,0,2,2,True
20/04/2020,15, True,3,19,0,0,0,True
20/04/2020,16, True,3, 0,0,2,2,True
20/04/2020,17,False,3,23,0,3,0,False
20/04/2020,18, True,3, 0,0,0,0,True
20/04/2020,19, True,3, 0,0,0,0,False
20/04/2020,20, True,3, 0,0,0,3,True
20/04/2020,21, True,3, 0,0,0,0,False
20/04/2020,22, True,3, 0,0,0,2,True
20/04/2020,23, True,3, 0,0,0,3,True
20/04/2020,24, True,3, 0,0,0,0,False
20/04/2020,25, True,3, 0,0,0,0,False

25/04/2020, 1, True,3, 0,1,0,0,False, CARD_EVENT
25/04/2020, 2, True,3, 0,0,0,0,True
25/04/2020, 3, True,3,22,1,0,0,False
25/04/2020, 4,False,3, 0,0,0,2,True
25/04/2020, 5, True,3, 0,1,3,2,False
25/04/2020, 6, True,3, 0,0,0,0,True
25/04/2020, 7, True,3, 0,0,2,2,False, epic
25/04/2020, 8, True,3,21,0,2,0,True
25/04/2020, 9,False,2,18,1,2,3,True
25/04/2020,10, True,3,25,0,0,3,True
25/04/2020,11, True,3, 0,1,2,0,True
25/04/2020,12,False,0, 0,0,0,0,False
25/04/2020,13, True,3, 0,0,0,0,False
25/04/2020,14, True,3,24,0,0,0,True
25/04/2020,15, True,3, 0,0,0,2,False
25/04/2020,16, True,3,23,0,0,0,True
25/04/2020,17,False,0, 0,0,0,0,False
25/04/2020,18, True,3, 0,0,0,0,False
25/04/2020,19, True,3, 0,0,0,3,False
25/04/2020,20, True,3, 0,0,3,3,True
25/04/2020,21, True,3,24,0,0,0,False
25/04/2020,22, True,3, 0,0,3,0,True
25/04/2020,23, True,3, 0,0,3,0,False
25/04/2020,24, True,3, 0,0,0,2,True
25/04/2020,25, True,3, 0,0,0,3,True,epic
25/04/2020,26, True,3, 0,0,3,0,False
25/04/2020,27,False,3, 0,0,2,0,True
25/04/2020,28, True,3, 0,0,0,0,False
25/04/2020,29,False,3, 0,0,0,0,False
25/04/2020,30, True,3, 0,0,0,0,True

26/04/2020, 1,False,3,14,1,0,0,False, CARD_EVENT
26/04/2020, 2,False,3, 0,1,3,2,False
26/04/2020, 3, True,3, 0,1,0,2,False
26/04/2020, 4, True,3, 0,1,0,2,True
26/04/2020, 5, True,3,23,0,0,2,True
26/04/2020, 6, True,3, 0,0,0,2,False
26/04/2020, 7, True,3, 0,1,2,2,True
26/04/2020, 8, True,3, 0,0,2,0,False
26/04/2020, 9,False,3,22,0,3,0,True
26/04/2020,10, True,3,25,0,3,2,True
26/04/2020,11, True,3,21,0,2,2,False
26/04/2020,12, True,3, 0,0,2,0,True
26/04/2020,13, True,3, 0,0,3,2,False
26/04/2020,14, True,3,17,0,0,2,True
26/04/2020,15, True,3,24,0,3,2,False
26/04/2020,16, True,3,19,0,3,0,False
26/04/2020,17, True,3, 0,0,0,2,True
26/04/2020,18, True,3, 0,0,0,0,False
26/04/2020,19, True,3, 0,0,0,3,False
26/04/2020,20, True,3, 0,0,0,0,True
26/04/2020,21, True,3, 0,0,0,0,False
26/04/2020,22, True,3, 0,0,0,0,False
26/04/2020,23, True,3, 0,0,0,0,True
26/04/2020,24, True,3, 0,0,0,0,True
26/04/2020,25, True,3, 0,0,0,0,False
26/04/2020,26, True,3, 0,0,0,0,True

27/04/2020, 1, True,3, 0,1,0,2,False
27/04/2020, 2, True,3, 0,0,0,3,False
27/04/2020, 3, True,3, 0,0,2,3,False
27/04/2020, 4,False,3, 0,0,0,0,True
27/04/2020, 5, True,3,25,0,3,2,False
27/04/2020, 6, True,3, 0,1,2,0,True
27/04/2020, 7, True,3, 0,1,0,0,False
27/04/2020, 8, True,3, 0,1,0,3,False
27/04/2020, 9, True,3,16,1,3,2,True
27/04/2020,10, True,3,16,0,0,0,False
27/04/2020,11, True,3,18,0,3,0,True
27/04/2020,12, True,3,17,0,3,3,False
27/04/2020,13, True,3,21,0,0,0,True
27/04/2020,14, True,3,20,0,2,2,True
27/04/2020,15, True,3,19,0,0,0,False
27/04/2020,16,False,1, 0,0,2,0,False

28/04/2020, 1,False,2, 0,0,2,2,False

29/04/2020, 1,False,0, 0,0,0,0,False
29/04/2020, 2,False,1,20,0,3,1,True

02/05/2020, 1,False,3, 0,1,3,3,True
02/05/2020, 2, True,3,17,1,3,2,False
02/05/2020, 3, True,3, 0,0,3,0,False
02/05/2020, 4, True,3,17,0,2,0,True
02/05/2020, 5,False,3,17,1,3,3,False
02/05/2020, 6, True,3,16,0,0,0,True
02/05/2020, 7, True,3,25,1,3,0,True
02/05/2020, 8, True,3,23,0,2,3,False
02/05/2020, 9, True,3, 0,0,0,0,True

03/05/2020, 1, True,3,17,0,0,0,False
03/05/2020, 1,False,3, 0,0,2,2,False

10/05/2020, 1, True,3,15,1,0,0,False, CARD_EVENT
10/05/2020, 2, True,3, 0,0,3,0,False, epic
10/05/2020, 3, True,3,19,1,3,2,False
10/05/2020, 4,False,3, 0,0,0,0,True
10/05/2020, 5, True,3,24,0,0,3,False
10/05/2020, 6,False,2, 0,0,2,2,True
10/05/2020, 7, True,3, 0,0,0,2,True
10/05/2020, 8,False,0, 0,0,0,0,False
10/05/2020, 9,False,3, 0,1,2,2,False
10/05/2020,10, True,3,16,1,0,2,False
10/05/2020,11,False,0, 0,0,0,0,False
10/05/2020,12, True,3,16,1,2,2,False
10/05/2020,13, True,3, 0,0,3,0,True
10/05/2020,14,False,3,19,0,2,0,False
10/05/2020,15,False,3, 0,0,2,0,True
10/05/2020,16,False,3,21,0,3,2,False
10/05/2020,17, True,3,24,0,3,0,True
10/05/2020,18, True,3, 0,0,0,2,False
10/05/2020,19,False,3, 0,0,0,0,False
10/05/2020,20,False,1,,,,,False
10/05/2020,21, True,3, 0,0,0,0,True
10/05/2020,22,False,0, 0,0,0,0,False
10/05/2020,23,False,0, 0,0,0,0,False
10/05/2020,24, True,3, 0,0,0,3,False
10/05/2020,25, True,3, 0,0,0,3,False
10/05/2020,26,False,3, 0,0,0,0,False
10/05/2020,27, True,3, 0,0,0,0,True
10/05/2020,28, True,3, 0,0,0,0,False
10/05/2020,29, True,3, 0,0,0,0,False
10/05/2020,30, True,3, 0,0,0,0,True
10/05/2020,31,False,0, 0,0,0,0,False
10/05/2020,32,False,0, 0,0,0,0,False
10/05/2020,33, True,3, 0,0,0,0,True
10/05/2020,34,False,3, 0,0,0,0,True
10/05/2020,35, True,3, 0,0,0,0,False
10/05/2020,36, True,3, 0,0,0,0,False
10/05/2020,37, True,3, 0,0,0,0,True
10/05/2020,38, True,3, 0,0,0,0,False
10/05/2020,39, True,3, 0,0,0,0,False

23/05/2020, 1, True,3,,,,,, CARD_EVENT
23/05/2020, 2, True,3, 0,1,0,0,False
23/05/2020, 3, True,3,25,0,0,3,True
23/05/2020, 4, True,3,23,0,0,2,False
23/05/2020, 5, True,3,25,1,3,2,False
23/05/2020, 6, True,3, 0,1,0,0,True
23/05/2020, 7, True,3, 0,1,3,0,False
23/05/2020, 8, True,3, 0,1,0,0,True
23/05/2020, 9,False,3,20,0,2,0,False
23/05/2020,10, True,3,17,0,3,0,True
23/05/2020,11, True,3,23,0,2,0,False
23/05/2020,12,False,3,23,0,2,0,False
23/05/2020,13, True,3, 0,0,2,2,False
23/05/2020,14, True,1,,,,,
23/05/2020,15, True,3, 0,0,0,3,True
23/05/2020,16, True,3, 0,0,3,3,False
23/05/2020,17, True,3, 0,0,3,0,True
23/05/2020,18, True,2, 0,0,0,3,False
23/05/2020,19, True,3, 0,0,0,0,True
23/05/2020,20, True,0, 0,0,0,0,False
23/05/2020,21, True,3, 0,0,0,2,True
23/05/2020,22, True,3, 0,0,0,3,True
23/05/2020,23, True,3, 0,0,0,3,False
23/05/2020,24, True,3, 0,0,0,0,True
23/05/2020,25,False,3, 0,0,0,0,False
23/05/2020,26, True,3, 0,0,0,0,True
23/05/2020,27, True,3, 0,0,0,0,False
23/05/2020,28, True,3, 0,0,0,0,True
23/05/2020,29, True,2, 0,0,0,0,False
23/05/2020,30, True,3, 0,0,0,0,True
23/05/2020,31, True,3, 0,0,0,0,True
23/05/2020,32, True,3, 0,0,0,0,False
23/05/2020,33, True,3, 0,0,0,0,True
23/05/2020,34, True,3, 0,0,0,0,True
23/05/2020,35, True,1, 0,0,0,0,True
23/05/2020,36, True,3, 0,0,0,0,False
23/05/2020,37,False,3, 0,0,0,0,True
23/05/2020,38,False,3, 0,0,0,0,True
23/05/2020,39, True,3, 0,0,0,0,False
23/05/2020,40, True,3, 0,0,0,0,True

24/05/2020, 1, True,3,24,0,2,0,False, CARD_EVENT
24/05/2020, 2, True,3, 0,1,0,0,True
24/05/2020, 3, True,3,18,0,2,0,False
24/05/2020, 4, True,3,20,0,2,0,True
24/05/2020, 5, True,3, 0,0,0,2,False
24/05/2020, 6, True,2, 0,0,3,3,True
24/05/2020, 7, True,3,15,1,2,2,False
24/05/2020, 8, True,3,24,0,2,0,False
24/05/2020, 9,False,3, 0,0,2,2,True
24/05/2020,10, True,3,16,1,3,2,False
24/05/2020,11, True,3,23,1,3,3,False, legendary
24/05/2020,12, True,3, 0,0,0,3,True
24/05/2020,13, True,3,16,1,0,2,False
24/05/2020,14, True,3, 0,0,0,3,False
24/05/2020,15, True,3, 0,0,3,0,True
24/05/2020,16, True,3, 0,0,0,3,False
24/05/2020,17, True,3, 0,0,3,0,True
24/05/2020,18, True,3, 0,0,0,0,False
24/05/2020,19, True,3, 0,0,0,0,True
24/05/2020,20,False,3, 0,0,0,0,False
24/05/2020,21, True,3, 0,0,0,0,True
24/05/2020,22, True,2, 0,0,0,0,False
24/05/2020,23, True,3, 0,0,0,0,False
24/05/2020,24, True,3, 0,0,0,0,True
24/05/2020,25, True,3, 0,0,0,0,False
24/05/2020,26, True,3, 0,0,0,0,False
24/05/2020,27, True,3, 0,0,0,0,True
24/05/2020,28, True,3, 0,0,0,0,False
24/05/2020,29, True,3, 0,0,0,0,False
24/05/2020,30, True,0, 0,0,0,0,False
24/05/2020,31, True,3, 0,0,0,0,True, epic, 25/05/2020:00:47:20FR
24/05/2020,32, True,3, 0,0,0,0,False
24/05/2020,33, True,3, 0,0,0,0,True
24/05/2020,34, True,3, 0,0,0,0,False
24/05/2020,35, True,3, 0,0,0,0,True
24/05/2020,36, True,3, 0,0,0,0,True
24/05/2020,37, True,2, 0,0,0,0,False
24/05/2020,38, True,2, 0,0,0,0,True
24/05/2020,39, True,3, 0,0,0,0,False
24/05/2020,40, True,3, 0,0,0,0,False

06/06/2020, 1,,,,,,,, CARD_EVENT, assume all unspecified index lines are ambush without card drop
06/06/2020,30,,,,,,,

07/06/2020, 1,,,,,,, CARD_EVENT, assume all unspecified index lines are ambush without card drop
07/06/2020,35,,3

20/06/2020, 1,,,,,,, CARD_EVENT, assume all unspecified index lines are ambush without card drop
20/06/2020, 3, True,3,,,,,True, epic
20/06/2020,30,,,,,,,
20/06/2020,31,,,,,,, epic, 21/06/2020:01:57:00FR

21/06/2020, 1,,,,,,, CARD_EVENT, assume all unspecified index lines are ambush without card drop
21/06/2020, 6,,,,,,,

05/08/2020, 1,,,,,,, CARD_EVENT, assume all unspecified index lines are ambush without card drop
05/08/2020,11, True, 3,,,,, epic
05/08/2020,24,,,,,,,

06/08/2020, 1,,,,,,, CARD_EVENT
06/08/2020,24, True, 3,,,,, epic
06/08/2020,32,False, 3,,,,, legendary
06/08/2020,52,,,,,,,
